,latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type,timestamp
1274,36.1949,28.00087,367.0,0.38,0.36,2023-07-23,1109,N,VIIRS,l,2,327.43,46.42,D,0,2023-07-23 11:09:00
1275,36.1982,28.00011,367.0,0.38,0.36,2023-07-23,1109,N,VIIRS,l,2,331.71,46.42,D,0,2023-07-23 11:09:00
1276,36.19756,27.99586,367.0,0.38,0.36,2023-07-23,1109,N,VIIRS,l,2,326.4,21.36,D,0,2023-07-23 11:09:00
1277,36.20085,27.99511,349.51,0.38,0.36,2023-07-23,1109,N,VIIRS,l,2,320.92,31.55,D,0,2023-07-23 11:09:00
1278,36.20094,27.97312,367.0,0.38,0.36,2023-07-23,1109,N,VIIRS,l,2,329.69,39.41,D,0,2023-07-23 11:09:00
1279,36.20423,27.97236,351.94,0.38,0.36,2023-07-23,1109,N,VIIRS,n,2,320.17,21.53,D,0,2023-07-23 11:09:00
1280,36.20753,27.9716,353.84,0.38,0.36,2023-07-23,1109,N,VIIRS,l,2,323.99,21.53,D,0,2023-07-23 11:09:00
1281,36.21347,27.96583,367.0,0.38,0.36,2023-07-23,1109,N,VIIRS,l,2,326.15,21.54,D,0,2023-07-23 11:09:00
1282,36.21677,27.96507,350.15,0.38,0.36,2023-07-23,1109,N,VIIRS,n,2,320.02,11.14,D,0,2023-07-23 11:09:00
1283,36.22007,27.96431,350.55,0.38,0.36,2023-07-23,1109,N,VIIRS,n,2,320.49,11.14,D,0,2023-07-23 11:09:00
1284,36.22392,27.9898,367.0,0.38,0.36,2023-07-23,1109,N,VIIRS,l,2,332.79,55.15,D,0,2023-07-23 11:09:00
1285,36.22722,27.98904,353.52,0.38,0.36,2023-07-23,1109,N,VIIRS,n,2,317.99,36.07,D,0,2023-07-23 11:09:00
1234,36.12489,27.94153,350.58,0.38,0.36,2023-07-23,1109,N,VIIRS,n,2,316.04,34.15,D,0,2023-07-23 11:09:00
1232,36.12095,27.93805,367.0,0.38,0.36,2023-07-23,1109,N,VIIRS,h,2,339.11,53.61,D,0,2023-07-23 11:09:00
1231,36.11766,27.93881,367.0,0.38,0.36,2023-07-23,1109,N,VIIRS,l,2,331.65,53.61,D,0,2023-07-23 11:09:00
1230,36.11372,27.93533,322.78,0.38,0.36,2023-07-23,1109,N,VIIRS,l,2,324.78,47.62,D,0,2023-07-23 11:09:00
1235,36.12425,27.93729,367.0,0.38,0.36,2023-07-23,1109,N,VIIRS,l,2,328.25,34.15,D,0,2023-07-23 11:09:00
1217,36.05905,27.93477,346.37,0.38,0.36,2023-07-23,1109,N,VIIRS,l,2,318.62,13.87,D,0,2023-07-23 11:09:00
1218,36.07947,27.93445,367.0,0.38,0.36,2023-07-23,1109,N,VIIRS,h,2,348.18,205.05,D,0,2023-07-23 11:09:00
1219,36.08012,27.93869,346.22,0.38,0.36,2023-07-23,1109,N,VIIRS,n,2,317.07,11.94,D,0,2023-07-23 11:09:00
1220,36.08341,27.93793,351.62,0.38,0.36,2023-07-23,1109,N,VIIRS,n,2,317.08,27.24,D,0,2023-07-23 11:09:00
1221,36.08671,27.93717,350.9,0.38,0.36,2023-07-23,1109,N,VIIRS,l,2,323.41,27.24,D,0,2023-07-23 11:09:00
1272,36.19097,27.99738,355.95,0.38,0.36,2023-07-23,1109,N,VIIRS,n,2,320.48,22.65,D,0,2023-07-23 11:09:00
1222,36.09,27.93641,349.37,0.38,0.36,2023-07-23,1109,N,VIIRS,n,2,317.77,15.93,D,0,2023-07-23 11:09:00
1224,36.0933,27.93565,345.35,0.38,0.36,2023-07-23,1109,N,VIIRS,l,2,319.19,15.93,D,0,2023-07-23 11:09:00
1225,36.09724,27.93913,346.52,0.38,0.36,2023-07-23,1109,N,VIIRS,n,2,314.98,22.13,D,0,2023-07-23 11:09:00
1226,36.10054,27.93837,350.3,0.38,0.36,2023-07-23,1109,N,VIIRS,n,2,314.6,22.13,D,0,2023-07-23 11:09:00
1227,36.10383,27.93761,349.73,0.38,0.36,2023-07-23,1109,N,VIIRS,n,2,315.04,17.81,D,0,2023-07-23 11:09:00
1228,36.11106,27.94033,347.43,0.38,0.36,2023-07-23,1109,N,VIIRS,n,2,317.25,31.94,D,0,2023-07-23 11:09:00
1229,36.11436,27.93957,354.53,0.38,0.36,2023-07-23,1109,N,VIIRS,l,2,329.07,31.94,D,0,2023-07-23 11:09:00
1223,36.09394,27.93989,349.8,0.38,0.36,2023-07-23,1109,N,VIIRS,n,2,316.98,15.93,D,0,2023-07-23 11:09:00
1271,36.1851,27.98116,357.06,0.38,0.36,2023-07-23,1109,N,VIIRS,n,2,324.29,38.43,D,0,2023-07-23 11:09:00
1233,36.1216,27.94229,352.75,0.38,0.36,2023-07-23,1109,N,VIIRS,n,2,316.13,53.61,D,0,2023-07-23 11:09:00
1269,36.17915,27.98693,351.96,0.38,0.36,2023-07-23,1109,N,VIIRS,n,2,317.13,57.1,D,0,2023-07-23 11:09:00
1250,36.14138,27.93773,367.0,0.38,0.36,2023-07-23,1109,N,VIIRS,l,2,339.61,108.34,D,0,2023-07-23 11:09:00
1249,36.14202,27.94197,348.58,0.38,0.36,2023-07-23,1109,N,VIIRS,n,2,322.08,15.35,D,0,2023-07-23 11:09:00
1248,36.14073,27.93349,367.0,0.38,0.36,2023-07-23,1109,N,VIIRS,h,2,359.63,108.34,D,0,2023-07-23 11:09:00
1247,36.13872,27.94274,352.29,0.38,0.36,2023-07-23,1109,N,VIIRS,n,2,322.16,15.35,D,0,2023-07-23 11:09:00
1245,36.13808,27.93849,367.0,0.38,0.36,2023-07-23,1109,N,VIIRS,h,2,349.11,108.34,D,0,2023-07-23 11:09:00
1244,36.13478,27.93925,367.0,0.38,0.36,2023-07-23,1109,N,VIIRS,l,2,339.27,98.5,D,0,2023-07-23 11:09:00
1251,36.14008,27.92924,367.0,0.38,0.36,2023-07-23,1109,N,VIIRS,l,2,326.57,74.61,D,0,2023-07-23 11:09:00
1243,36.13543,27.9435,352.2,0.38,0.36,2023-07-23,1109,N,VIIRS,n,2,323.61,12.64,D,0,2023-07-23 11:09:00
1241,36.13148,27.94001,354.66,0.38,0.36,2023-07-23,1109,N,VIIRS,l,2,333.49,98.5,D,0,2023-07-23 11:09:00
1240,36.13213,27.94426,348.67,0.38,0.36,2023-07-23,1109,N,VIIRS,l,2,321.71,12.64,D,0,2023-07-23 11:09:00
1239,36.13084,27.93577,367.0,0.38,0.36,2023-07-23,1109,N,VIIRS,h,2,359.6,98.5,D,0,2023-07-23 11:09:00
1238,36.12819,27.94077,355.32,0.38,0.36,2023-07-23,1109,N,VIIRS,n,2,318.84,34.15,D,0,2023-07-23 11:09:00
1270,36.17207,27.94024,354.97,0.38,0.36,2023-07-23,1109,N,VIIRS,n,2,325.4,38.8,D,0,2023-07-23 11:09:00
1237,36.13462,27.9832,350.34,0.38,0.36,2023-07-23,1109,N,VIIRS,n,2,321.77,9.79,D,0,2023-07-23 11:09:00
1242,36.13414,27.93501,367.0,0.38,0.36,2023-07-23,1109,N,VIIRS,h,2,348.76,98.5,D,0,2023-07-23 11:09:00
1252,36.14402,27.93273,367.0,0.38,0.36,2023-07-23,1109,N,VIIRS,h,2,349.49,57.88,D,0,2023-07-23 11:09:00
1246,36.13744,27.93425,367.0,0.38,0.36,2023-07-23,1109,N,VIIRS,h,2,354.3,108.34,D,0,2023-07-23 11:09:00
1267,36.17649,27.99194,346.97,0.38,0.36,2023-07-23,1109,N,VIIRS,n,2,311.65,12.18,D,0,2023-07-23 11:09:00
1268,36.17979,27.99117,367.0,0.38,0.36,2023-07-23,1109,N,VIIRS,h,2,334.73,57.1,D,0,2023-07-23 11:09:00
1253,36.14532,27.94121,350.77,0.38,0.36,2023-07-23,1109,N,VIIRS,l,2,321.83,13.37,D,0,2023-07-23 11:09:00
1266,36.16813,27.93675,367.0,0.38,0.36,2023-07-23,1109,N,VIIRS,h,2,320.85,11.88,D,0,2023-07-23 11:09:00
1265,36.16484,27.93751,367.0,0.38,0.36,2023-07-23,1109,N,VIIRS,l,2,326.76,11.88,D,0,2023-07-23 11:09:00
1264,36.16355,27.92902,346.91,0.38,0.36,2023-07-23,1109,N,VIIRS,l,2,317.72,6.77,D,0,2023-07-23 11:09:00
1262,36.16026,27.92978,353.98,0.38,0.36,2023-07-23,1109,N,VIIRS,n,2,322.94,31.33,D,0,2023-07-23 11:09:00
1261,36.15631,27.92629,319.63,0.38,0.36,2023-07-23,1109,N,VIIRS,l,2,321.87,29.91,D,0,2023-07-23 11:09:00
1263,36.16419,27.93326,355.06,0.38,0.36,2023-07-23,1109,N,VIIRS,n,2,319.98,6.77,D,0,2023-07-23 11:09:00
1259,36.15388,27.93044,354.88,0.38,0.36,2023-07-23,1109,N,VIIRS,n,2,318.13,70.61,D,0,2023-07-23 11:09:00
1258,36.15059,27.9312,367.0,0.38,0.36,2023-07-23,1109,N,VIIRS,h,2,350.16,70.61,D,0,2023-07-23 11:09:00
1257,36.14732,27.93196,367.0,0.38,0.36,2023-07-23,1109,N,VIIRS,l,2,343.47,57.88,D,0,2023-07-23 11:09:00
1256,36.14797,27.93621,349.13,0.38,0.36,2023-07-23,1109,N,VIIRS,n,2,319.89,57.88,D,0,2023-07-23 11:09:00
1255,36.14338,27.92848,367.0,0.38,0.36,2023-07-23,1109,N,VIIRS,l,2,329.35,86.89,D,0,2023-07-23 11:09:00
1254,36.14467,27.93697,354.7,0.38,0.36,2023-07-23,1109,N,VIIRS,n,2,327.95,57.88,D,0,2023-07-23 11:09:00
1260,36.15696,27.93054,355.06,0.38,0.36,2023-07-23,1109,N,VIIRS,l,2,333.26,31.33,D,0,2023-07-23 11:09:00
280,36.17639,27.99837,367.0,0.46,0.64,2023-07-23,1159,N20,VIIRS,h,2,308.78,52.29,D,0,2023-07-23 11:59:00
275,36.15559,27.92861,367.0,0.46,0.63,2023-07-23,1159,N20,VIIRS,h,2,316.66,28.32,D,0,2023-07-23 11:59:00
279,36.16766,27.93472,346.72,0.46,0.63,2023-07-23,1159,N20,VIIRS,n,2,313.03,7.41,D,0,2023-07-23 11:59:00
278,36.16791,27.94032,367.0,0.46,0.64,2023-07-23,1159,N20,VIIRS,h,2,315.85,20.63,D,0,2023-07-23 11:59:00
277,36.16174,27.93424,344.38,0.46,0.63,2023-07-23,1159,N20,VIIRS,n,2,314.17,7.41,D,0,2023-07-23 11:59:00
276,36.15585,27.93434,342.81,0.46,0.63,2023-07-23,1159,N20,VIIRS,n,2,311.96,28.32,D,0,2023-07-23 11:59:00
274,36.14999,27.93533,352.92,0.46,0.63,2023-07-23,1159,N20,VIIRS,n,2,311.27,28.32,D,0,2023-07-23 11:59:00
267,36.13826,27.93686,355.25,0.46,0.63,2023-07-23,1159,N20,VIIRS,n,2,320.69,43.63,D,0,2023-07-23 11:59:00
272,36.14414,27.93636,355.07,0.46,0.63,2023-07-23,1159,N20,VIIRS,n,2,315.31,43.63,D,0,2023-07-23 11:59:00
271,36.14436,27.94148,346.36,0.46,0.64,2023-07-23,1159,N20,VIIRS,n,2,311.3,15.65,D,0,2023-07-23 11:59:00
270,36.14391,27.93098,367.0,0.46,0.63,2023-07-23,1159,N20,VIIRS,h,2,321.63,43.63,D,0,2023-07-23 11:59:00
269,36.13803,27.93154,367.0,0.46,0.63,2023-07-23,1159,N20,VIIRS,l,2,337.42,43.63,D,0,2023-07-23 11:59:00
268,36.1378,27.92609,342.11,0.46,0.63,2023-07-23,1159,N20,VIIRS,n,2,314.24,50.78,D,0,2023-07-23 11:59:00
281,36.17595,27.98845,351.49,0.46,0.64,2023-07-23,1159,N20,VIIRS,n,2,313.75,42.22,D,0,2023-07-23 11:59:00
273,36.15022,27.94066,341.41,0.46,0.64,2023-07-23,1159,N20,VIIRS,l,2,311.97,11.43,D,0,2023-07-23 11:59:00
282,36.17618,27.99361,367.0,0.46,0.64,2023-07-23,1159,N20,VIIRS,l,2,325.95,52.29,D,0,2023-07-23 11:59:00
298,36.2106,27.97009,343.18,0.46,0.64,2023-07-23,1159,N20,VIIRS,n,2,314.59,5.88,D,0,2023-07-23 11:59:00
284,36.18161,27.98272,346.93,0.46,0.64,2023-07-23,1159,N20,VIIRS,n,2,310.82,42.22,D,0,2023-07-23 11:59:00
266,36.13849,27.94213,353.53,0.46,0.64,2023-07-23,1159,N20,VIIRS,n,2,311.95,15.65,D,0,2023-07-23 11:59:00
297,36.20471,27.9706,352.53,0.46,0.64,2023-07-23,1159,N20,VIIRS,n,2,313.49,7.43,D,0,2023-07-23 11:59:00
296,36.20495,27.97585,367.0,0.46,0.64,2023-07-23,1159,N20,VIIRS,h,2,312.46,7.43,D,0,2023-07-23 11:59:00
295,36.19882,27.97108,356.31,0.46,0.64,2023-07-23,1159,N20,VIIRS,n,2,313.33,7.43,D,0,2023-07-23 11:59:00
294,36.19906,27.97634,344.64,0.46,0.64,2023-07-23,1159,N20,VIIRS,n,2,312.09,7.43,D,0,2023-07-23 11:59:00
293,36.19994,27.99545,349.42,0.46,0.64,2023-07-23,1159,N20,VIIRS,n,2,310.28,7.7,D,0,2023-07-23 11:59:00
283,36.18204,27.99242,367.0,0.46,0.64,2023-07-23,1159,N20,VIIRS,h,2,312.25,52.29,D,0,2023-07-23 11:59:00
292,36.19317,27.9768,355.82,0.46,0.64,2023-07-23,1159,N20,VIIRS,n,2,312.08,8.7,D,0,2023-07-23 11:59:00
290,36.19424,28.00043,355.96,0.46,0.64,2023-07-23,1159,N20,VIIRS,n,2,316.67,36.4,D,0,2023-07-23 11:59:00
289,36.19293,27.97157,367.0,0.46,0.64,2023-07-23,1159,N20,VIIRS,h,2,312.31,8.7,D,0,2023-07-23 11:59:00
288,36.19448,28.00578,367.0,0.46,0.64,2023-07-23,1159,N20,VIIRS,h,2,313.78,36.4,D,0,2023-07-23 11:59:00
287,36.18814,27.99623,341.11,0.46,0.64,2023-07-23,1159,N20,VIIRS,n,2,310.82,16.26,D,0,2023-07-23 11:59:00
286,36.18727,27.97719,367.0,0.46,0.64,2023-07-23,1159,N20,VIIRS,h,2,312.99,8.7,D,0,2023-07-23 11:59:00
285,36.18836,28.00139,367.0,0.46,0.64,2023-07-23,1159,N20,VIIRS,h,2,314.98,36.4,D,0,2023-07-23 11:59:00
291,36.19402,27.99565,352.27,0.46,0.64,2023-07-23,1159,N20,VIIRS,n,2,313.9,16.26,D,0,2023-07-23 11:59:00
265,36.16897,27.93678,355.51,0.46,0.63,2023-07-23,1159,N20,VIIRS,n,2,316.7,8.39,D,0,2023-07-23 11:59:00
230,36.0806,27.9385,367.0,0.46,0.63,2023-07-23,1159,N20,VIIRS,h,2,315.35,9.79,D,0,2023-07-23 11:59:00
263,36.16304,27.93636,350.59,0.46,0.63,2023-07-23,1159,N20,VIIRS,n,2,315.82,8.39,D,0,2023-07-23 11:59:00
243,36.11602,27.93942,367.0,0.46,0.63,2023-07-23,1159,N20,VIIRS,h,2,324.86,31.75,D,0,2023-07-23 11:59:00
242,36.10994,27.93558,367.0,0.46,0.63,2023-07-23,1159,N20,VIIRS,h,2,332.96,54.96,D,0,2023-07-23 11:59:00
241,36.11016,27.94028,367.0,0.46,0.63,2023-07-23,1159,N20,VIIRS,h,2,313.89,29.22,D,0,2023-07-23 11:59:00
240,36.10431,27.9411,342.75,0.46,0.63,2023-07-23,1159,N20,VIIRS,n,2,312.33,29.22,D,0,2023-07-23 11:59:00
239,36.10408,27.9362,367.0,0.46,0.63,2023-07-23,1159,N20,VIIRS,h,2,313.36,54.96,D,0,2023-07-23 11:59:00
238,36.09821,27.93692,349.35,0.46,0.63,2023-07-23,1159,N20,VIIRS,n,2,319.24,17.41,D,0,2023-07-23 11:59:00
244,36.11624,27.94408,343.92,0.46,0.63,2023-07-23,1159,N20,VIIRS,n,2,313.94,31.75,D,0,2023-07-23 11:59:00
237,36.09845,27.94197,342.4,0.46,0.63,2023-07-23,1159,N20,VIIRS,n,2,312.49,13.76,D,0,2023-07-23 11:59:00
235,36.09259,27.94276,350.76,0.46,0.63,2023-07-23,1159,N20,VIIRS,n,2,314.91,13.76,D,0,2023-07-23 11:59:00
234,36.09235,27.93766,367.0,0.46,0.63,2023-07-23,1159,N20,VIIRS,h,2,318.16,17.41,D,0,2023-07-23 11:59:00
233,36.08625,27.93317,344.6,0.46,0.63,2023-07-23,1159,N20,VIIRS,n,2,312.66,9.79,D,0,2023-07-23 11:59:00
232,36.08649,27.93831,367.0,0.46,0.63,2023-07-23,1159,N20,VIIRS,h,2,314.39,9.79,D,0,2023-07-23 11:59:00
231,36.08036,27.93325,354.43,0.46,0.63,2023-07-23,1159,N20,VIIRS,n,2,315.21,9.79,D,0,2023-07-23 11:59:00
299,36.21034,27.96458,346.02,0.46,0.64,2023-07-23,1159,N20,VIIRS,n,2,311.82,4.33,D,0,2023-07-23 11:59:00
236,36.09212,27.93256,340.97,0.46,0.63,2023-07-23,1159,N20,VIIRS,n,2,313.06,17.41,D,0,2023-07-23 11:59:00
264,36.16925,27.94231,341.46,0.46,0.63,2023-07-23,1159,N20,VIIRS,l,2,315.53,8.39,D,0,2023-07-23 11:59:00
245,36.12188,27.93869,367.0,0.46,0.63,2023-07-23,1159,N20,VIIRS,h,2,320.75,31.75,D,0,2023-07-23 11:59:00
247,36.12778,27.93869,367.0,0.46,0.63,2023-07-23,1159,N20,VIIRS,h,2,320.9,48.52,D,0,2023-07-23 11:59:00
262,36.15685,27.93047,367.0,0.46,0.63,2023-07-23,1159,N20,VIIRS,h,2,314.02,24.94,D,0,2023-07-23 11:59:00
261,36.151,27.93132,367.0,0.46,0.63,2023-07-23,1159,N20,VIIRS,h,2,320.22,24.94,D,0,2023-07-23 11:59:00
260,36.14491,27.92731,350.71,0.46,0.63,2023-07-23,1159,N20,VIIRS,n,2,315.19,34.09,D,0,2023-07-23 11:59:00
259,36.14517,27.93264,367.0,0.46,0.63,2023-07-23,1159,N20,VIIRS,h,2,319.96,34.09,D,0,2023-07-23 11:59:00
258,36.14544,27.93798,367.0,0.46,0.63,2023-07-23,1159,N20,VIIRS,h,2,310.83,21.53,D,0,2023-07-23 11:59:00
257,36.14568,27.943,367.0,0.46,0.63,2023-07-23,1159,N20,VIIRS,h,2,312.47,21.53,D,0,2023-07-23 11:59:00
246,36.12212,27.94363,345.55,0.46,0.63,2023-07-23,1159,N20,VIIRS,n,2,312.27,31.75,D,0,2023-07-23 11:59:00
256,36.13904,27.92784,346.8,0.46,0.63,2023-07-23,1159,N20,VIIRS,n,2,319.68,34.09,D,0,2023-07-23 11:59:00
254,36.13956,27.93851,367.0,0.46,0.63,2023-07-23,1159,N20,VIIRS,h,2,319.19,21.53,D,0,2023-07-23 11:59:00
253,36.13342,27.9335,367.0,0.46,0.63,2023-07-23,1159,N20,VIIRS,l,2,334.31,91.38,D,0,2023-07-23 11:59:00
251,36.13393,27.94396,342.23,0.46,0.63,2023-07-23,1159,N20,VIIRS,n,2,311.2,48.52,D,0,2023-07-23 11:59:00
250,36.13367,27.93871,367.0,0.46,0.63,2023-07-23,1159,N20,VIIRS,h,2,318.9,48.52,D,0,2023-07-23 11:59:00
249,36.12753,27.93372,367.0,0.46,0.63,2023-07-23,1159,N20,VIIRS,l,2,344.6,91.38,D,0,2023-07-23 11:59:00
248,36.12802,27.94382,347.04,0.46,0.63,2023-07-23,1159,N20,VIIRS,n,2,314.43,48.52,D,0,2023-07-23 11:59:00
255,36.13931,27.93323,367.0,0.46,0.63,2023-07-23,1159,N20,VIIRS,h,2,325.42,34.09,D,0,2023-07-23 11:59:00
300,36.21764,27.99444,344.25,0.46,0.64,2023-07-23,1159,N20,VIIRS,n,2,310.3,7.98,D,0,2023-07-23 11:59:00
252,36.13317,27.92825,349.4,0.46,0.63,2023-07-23,1159,N20,VIIRS,n,2,315.27,91.38,D,0,2023-07-23 11:59:00
302,36.21621,27.96383,337.84,0.46,0.64,2023-07-23,1159,N20,VIIRS,l,2,311.39,4.33,D,0,2023-07-23 11:59:00
304,36.22332,27.98927,367.0,0.46,0.64,2023-07-23,1159,N20,VIIRS,l,2,329.54,64.11,D,0,2023-07-23 11:59:00
301,36.21646,27.96921,341.46,0.46,0.64,2023-07-23,1159,N20,VIIRS,n,2,310.04,5.88,D,0,2023-07-23 11:59:00
303,36.22356,27.99434,367.0,0.46,0.64,2023-07-23,1159,N20,VIIRS,h,2,312.53,64.11,D,0,2023-07-23 11:59:00
1304,36.19991,27.96849,326.51,0.46,0.47,2023-07-23,2330,N,VIIRS,n,2,301.35,2.34,N,0,2023-07-23 23:30:00
1303,36.20187,27.99587,320.92,0.46,0.47,2023-07-23,2330,N,VIIRS,n,2,301.18,1.88,N,0,2023-07-23 23:30:00
1354,36.05703,27.93467,328.95,0.46,0.47,2023-07-23,2330,N,VIIRS,n,2,301.79,3.32,N,0,2023-07-23 23:30:00
1353,36.05753,27.92932,321.21,0.46,0.47,2023-07-23,2330,N,VIIRS,n,2,301.15,3.32,N,0,2023-07-23 23:30:00
1352,36.06137,27.93562,311.76,0.46,0.47,2023-07-23,2330,N,VIIRS,n,2,301.03,2.79,N,0,2023-07-23 23:30:00
1351,36.06188,27.93021,335.27,0.46,0.47,2023-07-23,2330,N,VIIRS,n,2,303.32,2.79,N,0,2023-07-23 23:30:00
1302,36.20429,27.96914,320.43,0.46,0.47,2023-07-23,2330,N,VIIRS,n,2,301.85,2.34,N,0,2023-07-23 23:30:00
1350,36.07494,27.9328,315.89,0.46,0.47,2023-07-23,2330,N,VIIRS,n,2,301.25,1.6,N,0,2023-07-23 23:30:00
1348,36.08371,27.93387,318.79,0.46,0.47,2023-07-23,2330,N,VIIRS,n,2,300.37,2.72,N,0,2023-07-23 23:30:00
1347,36.07537,27.92878,316.61,0.46,0.47,2023-07-23,2330,N,VIIRS,n,2,301.77,2.45,N,0,2023-07-23 23:30:00
1346,36.07974,27.92949,329.68,0.46,0.47,2023-07-23,2330,N,VIIRS,n,2,301.65,2.83,N,0,2023-07-23 23:30:00
1345,36.08413,27.93,322.45,0.46,0.47,2023-07-23,2330,N,VIIRS,n,2,301.47,2.83,N,0,2023-07-23 23:30:00
1344,36.08851,27.93061,342.15,0.46,0.47,2023-07-23,2330,N,VIIRS,n,2,301.93,49.12,N,0,2023-07-23 23:30:00
1343,36.08896,27.92556,320.38,0.46,0.47,2023-07-23,2330,N,VIIRS,n,2,300.76,23.63,N,0,2023-07-23 23:30:00
1349,36.07982,27.92818,329.09,0.46,0.47,2023-07-23,2330,N,VIIRS,n,2,301.7,4.26,N,0,2023-07-23 23:30:00
1301,36.21058,27.99752,312.28,0.46,0.47,2023-07-23,2330,N,VIIRS,n,2,300.49,1.06,N,0,2023-07-23 23:30:00
1300,36.21394,27.96048,315.49,0.46,0.47,2023-07-23,2330,N,VIIRS,n,2,301.95,1.79,N,0,2023-07-23 23:30:00
1299,36.21262,28.02356,318.61,0.46,0.47,2023-07-23,2330,N,VIIRS,n,2,301.52,2.33,N,0,2023-07-23 23:30:00
1305,36.18877,27.99392,356.43,0.46,0.47,2023-07-23,2330,N,VIIRS,n,2,303.12,10.69,N,0,2023-07-23 23:30:00
1286,36.24213,27.99144,312.28,0.46,0.47,2023-07-23,2330,N,VIIRS,n,2,299.73,0.97,N,0,2023-07-23 23:30:00
1287,36.23777,27.99071,341.29,0.46,0.47,2023-07-23,2330,N,VIIRS,n,2,303.22,12.93,N,0,2023-07-23 23:30:00
1288,36.22759,28.00498,341.84,0.46,0.47,2023-07-23,2330,N,VIIRS,n,2,303.07,5.76,N,0,2023-07-23 23:30:00
1289,36.2271,28.01029,350.81,0.46,0.47,2023-07-23,2330,N,VIIRS,n,2,304.98,6.06,N,0,2023-07-23 23:30:00
1290,36.22808,27.99968,318.22,0.46,0.47,2023-07-23,2330,N,VIIRS,n,2,301.17,5.76,N,0,2023-07-23 23:30:00
1342,36.09333,27.92629,342.27,0.46,0.47,2023-07-23,2330,N,VIIRS,n,2,303.1,23.63,N,0,2023-07-23 23:30:00
1291,36.22708,27.96233,331.21,0.46,0.47,2023-07-23,2330,N,VIIRS,n,2,303.43,4.8,N,0,2023-07-23 23:30:00
1293,36.22227,28.0147,335.14,0.46,0.47,2023-07-23,2330,N,VIIRS,n,2,302.59,6.06,N,0,2023-07-23 23:30:00
1294,36.22177,28.0202,341.28,0.46,0.47,2023-07-23,2330,N,VIIRS,n,2,302.18,4.72,N,0,2023-07-23 23:30:00
1295,36.22269,27.96185,340.46,0.46,0.47,2023-07-23,2330,N,VIIRS,n,2,305.16,4.85,N,0,2023-07-23 23:30:00
1296,36.21745,28.01918,324.0,0.46,0.47,2023-07-23,2330,N,VIIRS,n,2,302.4,2.33,N,0,2023-07-23 23:30:00
1297,36.22318,27.95645,312.97,0.46,0.47,2023-07-23,2330,N,VIIRS,n,2,301.62,4.85,N,0,2023-07-23 23:30:00
1298,36.21831,27.96121,330.31,0.46,0.47,2023-07-23,2330,N,VIIRS,n,2,301.44,4.85,N,0,2023-07-23 23:30:00
1292,36.22277,28.00934,340.9,0.46,0.47,2023-07-23,2330,N,VIIRS,n,2,302.41,6.06,N,0,2023-07-23 23:30:00
1341,36.09678,27.93734,311.89,0.46,0.47,2023-07-23,2330,N,VIIRS,n,2,300.44,60.05,N,0,2023-07-23 23:30:00
1340,36.09815,27.92211,313.97,0.46,0.47,2023-07-23,2330,N,VIIRS,n,2,300.71,43.45,N,0,2023-07-23 23:30:00
1339,36.09724,27.93217,367.0,0.46,0.47,2023-07-23,2330,N,VIIRS,h,2,330.17,60.05,N,0,2023-07-23 23:30:00
1319,36.12005,27.92533,352.04,0.46,0.47,2023-07-23,2330,N,VIIRS,n,2,327.16,46.61,N,0,2023-07-23 23:30:00
1318,36.12394,27.9314,332.11,0.46,0.47,2023-07-23,2330,N,VIIRS,n,2,303.13,12.31,N,0,2023-07-23 23:30:00
1317,36.12442,27.9261,356.83,0.46,0.47,2023-07-23,2330,N,VIIRS,n,2,311.78,12.31,N,0,2023-07-23 23:30:00
1316,36.12879,27.92687,337.12,0.46,0.47,2023-07-23,2330,N,VIIRS,n,2,302.13,12.31,N,0,2023-07-23 23:30:00
1315,36.13269,27.93269,310.4,0.46,0.47,2023-07-23,2330,N,VIIRS,n,2,299.0,2.5,N,0,2023-07-23 23:30:00
1314,36.13317,27.92754,337.91,0.46,0.47,2023-07-23,2330,N,VIIRS,n,2,301.06,2.5,N,0,2023-07-23 23:30:00
1320,36.11956,27.93064,342.65,0.46,0.47,2023-07-23,2330,N,VIIRS,n,2,307.16,46.61,N,0,2023-07-23 23:30:00
1313,36.1424,27.92375,319.69,0.46,0.47,2023-07-23,2330,N,VIIRS,n,2,300.21,3.24,N,0,2023-07-23 23:30:00
1311,36.15112,27.92544,314.79,0.46,0.47,2023-07-23,2330,N,VIIRS,n,2,300.12,1.0,N,0,2023-07-23 23:30:00
1310,36.1638,27.93236,328.14,0.46,0.47,2023-07-23,2330,N,VIIRS,n,2,300.37,2.75,N,0,2023-07-23 23:30:00
1309,36.16822,27.93258,332.11,0.46,0.47,2023-07-23,2330,N,VIIRS,n,2,302.04,3.31,N,0,2023-07-23 23:30:00
1308,36.17262,27.93293,326.45,0.46,0.47,2023-07-23,2330,N,VIIRS,n,2,300.52,3.31,N,0,2023-07-23 23:30:00
1307,36.18472,27.99221,312.59,0.46,0.47,2023-07-23,2330,N,VIIRS,n,2,300.74,1.19,N,0,2023-07-23 23:30:00
1306,36.18443,27.993,318.66,0.46,0.47,2023-07-23,2330,N,VIIRS,n,2,300.8,2.33,N,0,2023-07-23 23:30:00
1312,36.14677,27.92445,335.88,0.46,0.47,2023-07-23,2330,N,VIIRS,n,2,302.73,3.24,N,0,2023-07-23 23:30:00
